Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Name,Wochentag,Wochentag_Nummer,Monat,Quartal,Ist_Wochenende,Ist_Feiertag,Temperatur_Kategorie,Feiertagsnaehe,Umsatz_Trend_7_Tage
2014-08-31,2,636.485647070072,0.0,7.0,16.375,8.0,21.0,0,Sunday,6,8,3,1,0,Mild,0,547.1809250039571
2014-09-01,2,482.354587353566,0.0,7.0,17.875,12.0,61.0,0,Monday,0,9,3,0,0,Mild,0,551.2700593724819
2014-09-02,2,458.402237519055,0.0,2.0,18.375,13.0,0.0,0,Tuesday,1,9,3,0,0,Mild,0,549.8065151681259
2014-09-03,2,472.100194205842,0.0,2.0,18.75,13.0,0.0,0,Wednesday,2,9,3,0,0,Mild,0,538.3020807468487
2014-09-04,2,450.131647250312,0.0,0.0,20.0,15.0,0.0,0,Thursday,3,9,3,0,0,Warm,0,526.6471320551744
2014-09-05,2,486.120366811752,0.0,2.0,21.375,10.0,0.0,0,Friday,4,9,3,0,0,Warm,0,521.2790014134852
2014-09-06,2,631.796059601553,0.0,2.0,24.0,5.0,0.0,0,Saturday,5,9,3,1,0,Warm,0,516.7701056874504
2014-09-07,2,611.729474874284,0.0,5.0,20.0,6.0,21.0,0,Sunday,6,9,3,1,0,Warm,0,513.2335096594805
2014-09-08,2,362.94350360382,0.0,4.0,17.375,12.0,21.0,0,Monday,0,9,3,0,0,Mild,0,496.17478340951686
2014-09-09,2,417.309647321288,0.0,6.0,17.125,16.0,63.0,0,Tuesday,1,9,3,0,0,Mild,0,490.30441338126445
2014-09-10,2,400.83119972293,0.0,2.0,18.625,12.0,0.0,0,Wednesday,2,9,3,0,0,Mild,0,480.1231284551342
2014-09-11,2,438.949019339398,0.0,4.0,17.375,13.0,0.0,0,Thursday,3,9,3,0,0,Mild,0,478.5256101821464
2014-09-12,2,394.097063724273,0.0,1.0,18.25,11.0,0.0,0,Friday,4,9,3,0,0,Mild,0,465.37942402679226
2014-09-13,2,579.441847231862,0.0,7.0,17.0,12.0,0.0,0,Saturday,5,9,3,1,0,Mild,0,457.90025083112215
2014-09-14,2,567.700325745729,0.0,7.0,17.625,14.0,61.0,0,Sunday,6,9,3,1,0,Mild,0,451.6103723841857
2014-09-15,2,329.771125793257,0.0,2.0,19.75,13.0,0.0,0,Monday,0,9,3,0,0,Mild,0,446.871461268391
2014-09-16,2,398.175977428321,0.0,0.0,20.125,13.0,0.0,0,Tuesday,1,9,3,0,0,Warm,0,444.13807985511
2014-09-17,2,397.847841818431,0.0,1.0,19.875,18.0,0.0,0,Wednesday,2,9,3,0,0,Mild,0,443.711885868753
2014-09-18,2,397.178925069403,0.0,0.0,20.5,13.0,0.0,0,Thursday,3,9,3,0,0,Warm,0,437.74472954446804
2014-09-19,2,402.244894589535,0.0,0.0,20.75,9.0,5.0,0,Friday,4,9,3,0,0,Warm,0,438.9087053823626
2014-09-20,2,569.825965185954,0.0,3.0,19.375,7.0,10.0,0,Saturday,5,9,3,1,0,Mild,0,437.5350079472329
2014-09-21,2,602.711358590014,0.0,4.0,17.0,15.0,21.0,0,Sunday,6,9,3,1,0,Mild,0,442.536584067845
2014-09-22,2,381.105485691034,0.0,6.0,13.0,17.0,21.0,0,Monday,0,9,3,0,0,Mild,0,449.8700640532417
2014-09-23,2,395.311723669985,0.0,4.0,14.75,6.0,0.0,0,Tuesday,1,9,3,0,0,Mild,0,449.46088494490806
2014-09-24,2,366.573708065858,0.0,7.0,15.375,10.0,63.0,0,Wednesday,2,9,3,0,0,Mild,0,444.9931515516833
2014-09-25,2,354.840744536323,0.0,7.0,14.5,17.0,61.0,0,Thursday,3,9,3,0,0,Mild,0,438.9448400469576
2014-09-26,2,379.344936641425,0.0,7.0,16.75,13.0,61.0,0,Friday,4,9,3,0,0,Mild,0,435.67341748294183
2014-09-27,2,474.89364807078,0.0,2.0,16.375,14.0,0.0,0,Saturday,5,9,3,1,0,Mild,0,422.1116578950599
2014-09-28,2,531.938294754594,0.0,4.0,18.5,7.0,0.0,0,Sunday,6,9,3,1,0,Mild,0,412.00122020428563
2014-09-29,2,383.189548824255,0.0,6.0,18.125,6.0,0.0,0,Monday,0,9,3,0,0,Mild,0,412.2989435090314
2014-09-30,2,419.295409384144,0.0,7.0,16.5,5.0,61.0,0,Tuesday,1,9,3,0,0,Mild,0,415.72518432533985
2014-10-01,2,416.001423907184,0.0,6.0,17.75,6.0,10.0,0,Wednesday,2,10,4,0,0,Mild,0,422.7862865883864
2014-10-02,2,441.737318758307,0.0,6.0,18.0,6.0,0.0,0,Thursday,3,10,4,0,0,Mild,0,435.20008290581274
2014-10-03,2,707.739671966281,0.0,3.0,20.0,6.0,10.0,0,Friday,4,10,4,0,0,Warm,0,482.11361652364934
2014-10-04,2,677.822064186239,0.0,0.0,18.5,8.0,5.0,0,Saturday,5,10,4,1,0,Mild,0,511.10339025442914
2014-10-05,2,773.738416673644,0.0,1.0,16.25,7.0,0.0,0,Sunday,6,10,4,1,0,Mild,0,545.6462648142934
2014-10-06,2,469.08880026482,0.0,2.0,15.75,15.0,10.0,0,Monday,0,10,4,0,0,Mild,0,557.9175864486599
2014-10-07,2,484.578575879817,0.0,7.0,13.0,10.0,65.0,0,Tuesday,1,10,4,0,0,Mild,0,567.2437530908988
2014-10-08,2,470.174747308647,0.0,6.0,14.125,10.0,61.0,0,Wednesday,2,10,4,0,0,Mild,0,574.9827992911079
2014-10-09,2,487.357429909293,0.0,5.0,17.875,10.0,0.0,0,Thursday,3,10,4,0,0,Mild,0,581.499958026963
2014-10-10,2,472.068957327064,0.0,4.0,16.375,10.0,0.0,0,Friday,4,10,4,0,0,Mild,0,547.8327130785034
2014-10-11,2,570.933322929603,0.0,3.0,17.0,5.0,0.0,0,Saturday,5,10,4,1,0,Mild,0,532.5628928989839
2014-10-12,2,599.265107232525,0.0,5.0,15.125,7.0,20.0,0,Sunday,6,10,4,1,0,Mild,0,507.6381344073956
2014-10-13,2,451.010836320036,0.0,7.0,12.625,12.0,63.0,0,Monday,0,10,4,0,0,Mild,0,505.0555681295692
2014-10-14,2,448.670332736577,0.0,6.0,14.0,5.0,61.0,0,Tuesday,1,10,4,0,0,Mild,0,499.9258191091064
2014-10-15,2,512.13078238518,0.0,7.0,13.875,6.0,21.0,0,Wednesday,2,10,4,0,0,Mild,0,505.919538405754
2014-10-16,2,442.369110603724,0.0,7.0,13.5,6.0,61.0,0,Thursday,3,10,4,0,0,Mild,0,499.4926356478155
2014-10-17,2,466.802718980504,0.0,7.0,14.375,10.0,65.0,0,Friday,4,10,4,0,0,Mild,0,498.7403158840213
2014-10-18,2,704.513358167715,0.0,7.0,15.25,7.0,21.0,0,Saturday,5,10,4,1,0,Mild,0,517.8231780608945
2014-10-19,2,641.165146886643,0.0,7.0,17.375,13.0,95.0,0,Sunday,6,10,4,1,0,Mild,0,523.8088980114827
2014-10-20,2,384.841833056267,0.0,6.0,14.625,18.0,61.0,0,Monday,0,10,4,0,0,Mild,0,514.3561832595158
2014-10-21,2,407.362339131089,0.0,7.0,12.5,9.0,63.0,0,Tuesday,1,10,4,0,0,Mild,0,508.45504131587455
2014-10-22,2,418.311469787191,0.0,6.0,13.0,12.0,0.0,0,Wednesday,2,10,4,0,0,Mild,0,495.05228237330465
2014-10-23,2,445.284138246298,0.0,6.0,13.125,7.0,0.0,0,Thursday,3,10,4,0,0,Mild,0,495.4687148936724
2014-10-24,2,452.520410554465,0.0,7.0,13.5,9.0,0.0,0,Friday,4,10,4,0,0,Mild,0,493.428385118524
2014-10-25,2,546.509665264924,0.0,7.0,12.125,7.0,61.0,0,Saturday,5,10,4,1,0,Mild,0,470.85642898955393
2014-10-26,2,623.565486683245,0.0,5.0,12.75,9.0,0.0,0,Sunday,6,10,4,1,0,Mild,0,468.3421918176399
2014-10-27,2,408.229594124628,0.0,2.0,14.5,9.0,0.0,0,Monday,0,10,4,0,0,Mild,0,471.68330054169144
2014-10-28,2,467.694413731179,0.0,0.0,13.875,8.0,0.0,0,Tuesday,1,10,4,0,0,Mild,0,480.3021683417043
2014-10-29,2,411.213305357583,0.0,7.0,8.375,7.0,20.0,0,Wednesday,2,10,4,0,0,Kalt,0,479.28814485176036
2014-10-30,2,451.617664945835,0.0,2.0,10.625,5.0,10.0,0,Thursday,3,10,4,0,0,Mild,0,480.1929343802656
2014-10-31,2,404.579872169049,0.0,8.0,12.875,5.0,10.0,0,Friday,4,10,4,0,0,Mild,0,473.3442860394919
2014-11-01,2,501.127170965679,0.0,2.0,16.5,8.0,0.0,0,Saturday,5,11,4,1,0,Mild,0,466.8610725681711
2014-11-02,2,643.077472226689,0.0,3.0,15.375,10.0,21.0,0,Sunday,6,11,4,1,0,Mild,0,469.64849907437747
2014-11-03,2,385.893487521255,0.0,4.0,13.75,12.0,0.0,0,Monday,0,11,4,0,0,Mild,0,466.45762670246705
2014-11-04,2,341.433323177735,0.0,7.0,11.625,8.0,61.0,0,Tuesday,1,11,4,0,0,Mild,0,448.420328051975
2014-11-05,2,325.21061769105,0.0,7.0,9.5,11.0,61.0,0,Wednesday,2,11,4,0,0,Kalt,0,436.1342298138988
2014-11-06,2,367.7203968189,0.0,5.0,8.875,10.0,0.0,0,Thursday,3,11,4,0,0,Kalt,0,424.14890579576524
2014-11-07,2,352.071739490799,0.0,0.0,8.625,9.0,10.0,0,Friday,4,11,4,0,0,Kalt,0,416.6477439845867
2014-11-08,2,521.988816053164,0.0,6.0,10.25,8.0,0.0,0,Saturday,5,11,4,1,0,Mild,0,419.62797899708454
2014-11-09,2,686.670651764737,0.0,3.0,10.625,8.0,0.0,0,Sunday,6,11,4,1,0,Mild,0,425.8555760739486
2014-11-10,2,316.334010323171,0.0,6.0,8.75,7.0,61.0,0,Monday,0,11,4,0,0,Kalt,0,415.91850790279375
2014-11-11,2,297.976942376189,0.0,2.0,8.625,7.0,10.0,0,Tuesday,1,11,4,0,0,Kalt,0,409.7104535025729
2014-11-12,2,341.294225591248,0.0,7.0,9.75,10.0,10.0,0,Wednesday,2,11,4,0,0,Kalt,0,412.0081117740297
2014-11-13,2,313.889092710271,0.0,7.0,10.75,4.0,28.0,0,Thursday,3,11,4,0,0,Mild,0,404.317925472797
2014-11-14,2,333.817583254463,0.0,7.0,10.75,10.0,10.0,0,Friday,4,11,4,0,0,Mild,0,401.7101888676061
2014-11-15,2,422.089000189331,0.0,8.0,9.25,14.0,10.0,0,Saturday,5,11,4,1,0,Kalt,0,387.43878660134436
2014-11-16,2,657.334905297112,0.0,7.0,8.0,14.0,61.0,0,Sunday,6,11,4,1,0,Kalt,0,383.2479656773979
2014-11-17,2,332.904975201731,0.0,7.0,9.625,7.0,10.0,0,Monday,0,11,4,0,0,Kalt,0,385.615246374335
2014-11-18,2,263.379736825833,0.0,7.0,8.875,13.0,61.0,0,Tuesday,1,11,4,0,0,Kalt,0,380.67278843856985
2014-11-19,2,289.909258530776,0.0,7.0,8.5,11.0,61.0,0,Wednesday,2,11,4,0,0,Kalt,0,373.33207885850237
2014-11-20,2,281.963424468143,0.0,5.0,6.125,7.0,0.0,0,Thursday,3,11,4,0,0,Kalt,0,368.77126910962704
2014-11-21,2,319.57590091164,0.0,6.0,6.5,5.0,61.0,0,Friday,4,11,4,0,0,Kalt,0,366.7367430606523
2014-11-22,2,453.568987542716,0.0,7.0,5.75,9.0,61.0,0,Saturday,5,11,4,1,0,Kalt,0,371.2338841111359
2014-11-23,2,669.96766227908,0.0,6.0,6.75,7.0,21.0,0,Sunday,6,11,4,1,0,Kalt,0,373.03856367998844
2014-11-24,2,308.910885833847,0.0,3.0,9.375,10.0,0.0,0,Monday,0,11,4,0,0,Kalt,0,369.6108366274335
2014-11-25,2,296.604331640713,0.0,0.0,6.875,4.0,0.0,0,Tuesday,1,11,4,0,0,Kalt,0,374.35720731527357
2014-11-26,2,289.631522698695,0.0,3.0,5.625,8.0,0.0,0,Wednesday,2,11,4,0,0,Kalt,0,374.31753076783343
2014-11-27,2,295.530738816532,0.0,0.0,4.5,10.0,10.0,0,Thursday,3,11,4,0,0,Kalt,0,376.25571853188893
2014-11-28,2,304.300653670483,0.0,6.0,1.625,16.0,10.0,0,Friday,4,11,4,0,0,Kalt,0,374.0735403545808
2014-11-29,2,409.329550481107,0.0,8.0,1.0,10.0,5.0,0,Saturday,5,11,4,1,0,Kalt,0,367.753620774351
2014-11-30,2,663.600383039894,0.0,8.0,0.0,11.0,10.0,0,Sunday,6,11,4,1,0,Kalt,0,366.84400945446725
2014-12-01,2,270.594408452574,0.0,7.0,-2.0,13.0,10.0,0,Monday,0,12,4,0,0,Kalt,0,361.3702269714283
2014-12-02,2,275.978325664349,0.0,8.0,-3.0,7.0,10.0,0,Tuesday,1,12,4,0,0,Kalt,0,358.4236546890906
2014-12-03,2,263.707717313025,0.0,7.0,0.625,10.0,10.0,0,Wednesday,2,12,4,0,0,Kalt,0,354.72025391970914
2014-12-04,2,277.730660490861,0.0,8.0,3.75,9.0,61.0,0,Thursday,3,12,4,0,0,Kalt,0,352.17738558747044
2014-12-05,2,251.296113439956,0.0,7.0,2.0,7.0,61.0,0,Friday,4,12,4,0,0,Kalt,0,344.6053084116808
2014-12-06,2,425.235714224439,0.0,2.0,5.75,7.0,10.0,0,Saturday,5,12,4,1,0,Kalt,0,346.8776175178711
2014-12-07,2,579.742464536357,0.0,7.0,4.875,12.0,61.0,0,Sunday,6,12,4,1,0,Kalt,0,334.89791487450873
2014-12-08,2,256.596029206385,0.0,7.0,3.25,8.0,61.0,0,Monday,0,12,4,0,0,Kalt,0,332.8981464107674
2014-12-09,2,264.881624734699,0.0,8.0,2.125,9.0,45.0,0,Tuesday,1,12,4,0,0,Kalt,0,331.3129034208174
2014-12-10,2,252.699007927617,0.0,5.0,4.875,13.0,61.0,0,Wednesday,2,12,4,0,0,Kalt,0,329.7402306514735
2014-12-11,2,283.467086138155,0.0,7.0,4.0,12.0,95.0,0,Thursday,3,12,4,0,0,Kalt,0,330.5597200296583
2014-12-12,2,236.144754325065,0.0,7.0,7.25,18.0,61.0,0,Friday,4,12,4,0,0,Kalt,0,328.39524015610243
2014-12-13,2,401.072721907004,0.0,5.0,4.75,10.0,61.0,0,Saturday,5,12,4,1,0,Kalt,0,324.9433841107546
2014-12-14,2,588.469539344584,0.0,4.0,3.5,9.0,10.0,0,Sunday,6,12,4,1,0,Kalt,0,326.19010908335844
2014-12-15,2,243.234625513043,0.0,7.0,4.75,11.0,61.0,0,Monday,0,12,4,0,0,Kalt,0,324.2813371271667
2014-12-16,2,280.87425993814,0.0,8.0,4.625,12.0,61.0,0,Tuesday,1,12,4,0,0,Kalt,0,326.56599929908685
2014-12-17,2,269.192321020123,0.0,7.0,3.625,10.0,61.0,0,Wednesday,2,12,4,0,0,Kalt,0,328.9221868837306
2014-12-18,2,303.352792801362,0.0,7.0,10.0,11.0,61.0,0,Thursday,3,12,4,0,0,Mild,0,331.76300212133157
2014-12-19,2,307.884791280942,0.0,5.0,8.125,15.0,61.0,0,Friday,4,12,4,0,0,Kalt,0,342.01157882931403
2014-12-20,2,384.797857820002,0.0,6.0,5.375,24.0,21.0,0,Saturday,5,12,4,1,0,Kalt,0,339.6865982454566
2014-12-21,2,508.555021590987,0.0,6.0,6.625,14.0,21.0,0,Sunday,6,12,4,1,0,Kalt,0,328.27023856637123
2014-12-22,2,320.634871026775,0.0,7.0,9.75,21.0,63.0,0,Monday,0,12,4,0,0,Kalt,0,339.32741649690445
2014-12-23,2,408.003200633712,0.0,7.0,9.125,19.0,61.0,0,Tuesday,1,12,4,0,0,Kalt,0,357.48869373912896
2014-12-24,2,477.653662285463,0.0,5.0,7.75,21.0,61.0,0,Wednesday,2,12,4,0,0,Kalt,0,387.2688853484633
2014-12-27,2,513.661678925283,0.0,3.0,-0.25,8.0,0.0,0,Saturday,5,12,4,1,0,Kalt,0,417.3130119375949
2014-12-28,2,623.538032623429,0.0,1.0,-0.5,7.0,0.0,0,Sunday,6,12,4,1,0,Kalt,0,462.4063321293787
2014-12-29,2,458.033861425878,0.0,5.0,0.75,10.0,0.0,0,Monday,0,12,4,0,0,Kalt,0,472.86861835878955
2014-12-30,2,581.740967169718,0.0,7.0,5.25,9.0,21.0,0,Tuesday,1,12,4,0,0,Kalt,0,483.3237534414655
2014-12-31,2,643.377780141136,0.0,6.0,7.375,11.0,61.0,0,Wednesday,2,12,4,0,0,Kalt,0,529.4298833149456
2015-01-02,2,512.177720196036,0.0,6.0,7.75,24.0,61.0,0,Friday,4,1,1,0,0,Kalt,0,544.3119575381347
2015-01-03,2,495.483686243828,0.0,7.0,4.875,25.0,69.0,0,Saturday,5,1,1,1,0,Kalt,0,546.8591038179012
2015-01-04,2,652.43960117373,0.0,0.0,4.75,15.0,0.0,0,Sunday,6,1,1,1,0,Kalt,0,566.6845212819651
2015-01-05,2,349.399884653548,0.0,8.0,5.875,8.0,20.0,0,Monday,0,1,1,0,0,Kalt,0,527.5219287148392
2015-01-06,2,310.462558578491,0.0,8.0,3.625,8.0,10.0,0,Tuesday,1,1,1,0,0,Kalt,0,506.4403140223553
2015-01-07,2,289.568739500106,0.0,6.0,5.75,10.0,61.0,0,Wednesday,2,1,1,0,0,Kalt,0,464.7014243552679
2015-01-08,2,313.907584824392,0.0,8.0,6.375,9.0,61.0,0,Thursday,3,1,1,0,0,Kalt,0,417.63425359573296
2015-01-09,2,314.26237720896,0.0,6.0,7.5,25.0,63.0,0,Friday,4,1,1,0,0,Kalt,0,389.3606331690079
2015-01-10,2,349.344531472799,0.0,6.0,10.0,28.0,61.0,0,Saturday,5,1,1,1,0,Mild,0,368.48361105886084
2015-01-11,2,551.204782732623,0.0,5.0,4.25,23.0,61.0,0,Sunday,6,1,1,1,0,Kalt,0,354.02149413870274
2015-01-12,2,254.720970873776,0.0,7.0,7.5,19.0,61.0,0,Monday,0,1,1,0,0,Kalt,0,340.49593502730676
2015-01-13,2,253.267146283048,0.0,7.0,7.75,14.0,61.0,0,Tuesday,1,1,1,0,0,Kalt,0,332.3251618422434
2015-01-14,2,229.38414618971,0.0,6.0,3.125,16.0,71.0,0,Wednesday,2,1,1,0,0,Kalt,0,323.72736279790115
2015-01-15,2,251.148387388712,0.0,7.0,6.75,14.0,61.0,0,Thursday,3,1,1,0,0,Kalt,0,314.76176316423255
2015-01-16,2,314.442179091712,0.0,6.0,6.75,13.0,0.0,0,Friday,4,1,1,0,0,Kalt,0,314.78744914748285
2015-01-17,2,447.611692815639,0.0,1.0,4.25,12.0,21.0,0,Saturday,5,1,1,1,0,Kalt,0,328.8256150536029
2015-01-18,2,615.895161452642,0.0,8.0,2.0,9.0,61.0,0,Sunday,6,1,1,1,0,Kalt,0,338.06709772789134
2015-01-19,2,287.12848916472,0.0,7.0,1.0,5.0,71.0,0,Monday,0,1,1,0,0,Kalt,0,342.6967431980261
2015-01-20,2,297.627496877784,0.0,7.0,-0.375,4.0,77.0,0,Tuesday,1,1,1,0,0,Kalt,0,349.03393614013123
2015-01-21,2,285.545986768458,0.0,8.0,-1.125,4.0,10.0,0,Wednesday,2,1,1,0,0,Kalt,0,357.05705622280954
2015-01-22,2,265.194435459988,0.0,7.0,-1.375,3.0,49.0,0,Thursday,3,1,1,0,0,Kalt,0,359.0636345187062
2015-01-23,2,279.183609587953,0.0,8.0,-1.25,5.0,20.0,0,Friday,4,1,1,0,0,Kalt,0,354.02669601816916
2015-01-24,2,415.166425975778,0.0,7.0,-0.5,10.0,71.0,0,Saturday,5,1,1,1,0,Kalt,0,349.391657898189
2015-01-25,2,555.586060097281,0.0,6.0,2.875,6.0,0.0,0,Sunday,6,1,1,1,0,Kalt,0,340.7760719902803
2015-01-26,2,285.783235454514,0.0,7.0,3.375,10.0,61.0,0,Monday,0,1,1,0,0,Kalt,0,340.5838928888223
2015-01-27,2,286.802025247007,0.0,2.0,4.875,13.0,0.0,0,Tuesday,1,1,1,0,0,Kalt,0,339.0373969415684
2015-01-28,2,318.608712118946,0.0,7.0,4.875,17.0,61.0,0,Wednesday,2,1,1,0,0,Kalt,0,343.76064342020953
2015-01-29,2,276.548941252601,0.0,7.0,1.5,12.0,75.0,0,Thursday,3,1,1,0,0,Kalt,0,345.38271567629715
2015-01-30,2,315.018937970584,0.0,7.0,1.125,6.0,0.0,0,Friday,4,1,1,0,0,Kalt,0,350.5020483023873
2015-01-31,2,433.183884520481,0.0,7.0,-2.375,7.0,49.0,0,Saturday,5,1,1,1,0,Kalt,0,353.07597095163055
2015-02-01,2,633.309542257817,0.0,7.0,-0.25,9.0,75.0,0,Sunday,6,2,1,1,0,Kalt,0,364.17932554599287
2015-02-02,2,338.327210161774,0.0,6.0,1.0,10.0,22.0,0,Monday,0,2,1,0,0,Kalt,0,371.68560764703
2015-02-03,2,258.959088520931,0.0,7.0,-1.0,10.0,77.0,0,Tuesday,1,2,1,0,0,Kalt,0,367.7080452575906
2015-02-04,2,255.937860472559,0.0,6.0,-1.875,9.0,0.0,0,Wednesday,2,2,1,0,0,Kalt,0,358.75506645096385
2015-02-05,2,277.511618112389,0.0,5.0,0.75,10.0,22.0,0,Thursday,3,2,1,0,0,Kalt,0,358.89259171664787
2015-02-06,2,312.249043728816,0.0,2.0,-0.5,6.0,22.0,0,Friday,4,2,1,0,0,Kalt,0,358.49689253925237
2015-02-07,2,381.572014473511,0.0,7.0,4.125,18.0,20.0,0,Saturday,5,2,1,1,0,Kalt,0,351.12376824682815
2015-02-08,2,531.337730533032,0.0,1.0,3.375,14.0,0.0,0,Sunday,6,2,1,1,0,Kalt,0,336.55636657185886
2015-02-09,2,281.177822022831,0.0,7.0,6.875,13.0,61.0,0,Monday,0,2,1,0,0,Kalt,0,328.3921682662955
2015-02-10,2,266.498461599989,0.0,7.0,7.625,11.0,0.0,0,Tuesday,1,2,1,0,0,Kalt,0,329.4692215633039
2015-02-11,2,283.832157618276,0.0,8.0,4.0,5.0,0.0,0,Wednesday,2,2,1,0,0,Kalt,0,333.45412115554916
2015-02-12,2,245.235034353123,0.0,8.0,2.0,4.0,10.0,0,Thursday,3,2,1,0,0,Kalt,0,328.8431806185112
2015-02-13,2,250.608335314639,0.0,8.0,1.25,6.0,10.0,0,Friday,4,2,1,0,0,Kalt,0,320.03736513077155
2015-02-14,2,417.742376983156,0.0,7.0,1.625,9.0,28.0,0,Saturday,5,2,1,1,0,Kalt,0,325.2045597750066
2015-02-15,2,481.860668097093,0.0,7.0,3.125,16.0,10.0,0,Sunday,6,2,1,1,0,Kalt,0,318.1364079984439
2015-02-16,2,286.888417666815,0.0,8.0,2.0,9.0,10.0,0,Monday,0,2,1,0,0,Kalt,0,318.95220737615585
2015-02-17,2,262.907455009083,0.0,6.0,1.125,7.0,45.0,0,Tuesday,1,2,1,0,0,Kalt,0,318.4392064345979
2015-02-18,2,248.327220948223,0.0,3.0,5.5,12.0,10.0,0,Wednesday,2,2,1,0,0,Kalt,0,313.3670726245903
2015-02-19,2,284.788201346631,0.0,0.0,6.25,13.0,5.0,0,Thursday,3,2,1,0,0,Kalt,0,319.0175250522343
2015-02-20,2,313.931874526489,0.0,8.0,3.875,11.0,71.0,0,Friday,4,2,1,0,0,Kalt,0,328.0637449396414
2015-02-21,2,389.388938515412,0.0,7.0,3.875,16.0,61.0,0,Saturday,5,2,1,1,0,Kalt,0,324.0132537299637
2015-02-22,2,560.280256054484,0.0,5.0,5.25,13.0,0.0,0,Sunday,6,2,1,1,0,Kalt,0,335.216052009591
2015-02-23,2,222.509783508774,0.0,7.0,4.5,12.0,61.0,0,Monday,0,2,1,0,0,Kalt,0,326.019104272728
2015-02-24,2,243.882700841609,0.0,7.0,5.625,12.0,61.0,0,Tuesday,1,2,1,0,0,Kalt,0,323.30128224880315
2015-02-25,2,247.265053559437,0.0,5.0,5.875,10.0,0.0,0,Wednesday,2,2,1,0,0,Kalt,0,323.14954405040515
2015-02-26,2,245.520846652551,0.0,5.0,6.625,10.0,0.0,0,Thursday,3,2,1,0,0,Kalt,0,317.5399219512509
2015-02-27,2,268.705012903315,0.0,7.0,4.5,9.0,61.0,0,Friday,4,2,1,0,0,Kalt,0,311.07894171936886
2015-02-28,2,343.067931178869,0.0,3.0,5.625,10.0,0.0,0,Saturday,5,2,1,1,0,Kalt,0,304.4616549570056
2015-03-01,2,435.076835491745,0.0,7.0,6.75,15.0,61.0,0,Sunday,6,3,1,1,0,Kalt,0,286.5754520194714
2015-03-02,2,254.485164508834,0.0,6.0,5.125,23.0,61.0,0,Monday,0,3,1,0,0,Kalt,0,291.14336359090856
2015-03-03,2,270.361598110118,0.0,6.0,5.0,14.0,61.0,0,Tuesday,1,3,1,0,0,Kalt,0,294.9260632006955
2015-03-04,2,246.332586657334,0.0,6.0,5.0,18.0,61.0,0,Wednesday,2,3,1,0,0,Kalt,0,294.7928536432523
2015-03-05,2,275.116919242864,0.0,7.0,6.625,14.0,0.0,0,Thursday,3,3,1,0,0,Kalt,0,299.020864013297
2015-03-06,2,297.136244722274,0.0,7.0,8.125,12.0,20.0,0,Friday,4,3,1,0,0,Kalt,0,303.08246855886256
2015-03-07,2,371.471472262365,0.0,7.0,10.125,13.0,0.0,0,Saturday,5,3,1,1,0,Mild,0,307.1401172850763
2015-03-08,2,554.721366656377,0.0,0.0,14.0,12.0,0.0,0,Sunday,6,3,1,1,0,Mild,0,324.23219316573795
2015-03-09,2,280.114708230479,0.0,4.0,8.375,6.0,0.0,0,Monday,0,3,1,0,0,Kalt,0,327.89355655454443
2015-03-10,2,279.649961183193,0.0,3.0,9.5,13.0,10.0,0,Tuesday,1,3,1,0,0,Kalt,0,329.2204655649838
2015-03-11,2,274.719950167954,0.0,0.0,9.125,12.0,0.0,0,Wednesday,2,3,1,0,0,Kalt,0,333.275803209358
2015-03-12,2,271.057968620896,0.0,0.0,7.125,10.0,0.0,0,Thursday,3,3,1,0,0,Kalt,0,332.6959531205054
2015-03-13,2,263.861714656075,0.0,6.0,4.875,15.0,0.0,0,Friday,4,3,1,0,0,Kalt,0,327.9424488253341
2015-03-14,2,360.715430654047,0.0,7.0,5.125,15.0,0.0,0,Saturday,5,3,1,1,0,Kalt,0,326.4058714527173
2015-03-15,2,461.035577320529,0.0,7.0,5.75,13.0,21.0,0,Sunday,6,3,1,1,0,Kalt,0,313.0221872618818
2015-03-16,2,269.022901877525,0.0,2.0,8.625,13.0,10.0,0,Monday,0,3,1,0,0,Kalt,0,311.4376434971741
2015-03-17,2,296.541237199908,0.0,1.0,10.75,11.0,5.0,0,Tuesday,1,3,1,0,0,Mild,0,313.8506829281334
2015-03-18,2,292.981913276133,0.0,4.0,10.625,8.0,0.0,0,Wednesday,2,3,1,0,0,Mild,0,316.45953480073047
2015-03-19,2,267.179427626967,0.0,0.0,10.375,9.0,0.0,0,Thursday,3,3,1,0,0,Mild,0,315.9054575158834
2015-03-20,2,299.760479051294,0.0,7.0,5.0,9.0,45.0,0,Friday,4,3,1,0,0,Kalt,0,321.03385242948616
2015-03-21,2,383.085780794877,0.0,7.0,4.5,21.0,61.0,0,Saturday,5,3,1,1,0,Kalt,0,324.229616735319
2015-03-22,2,489.59934551007,0.0,0.0,4.375,8.0,0.0,0,Sunday,6,3,1,1,0,Kalt,0,328.3101550481106
2015-03-23,2,292.836479169109,0.0,0.0,7.75,12.0,0.0,0,Monday,0,3,1,0,0,Kalt,0,331.712094661194
2015-03-24,2,297.037588138176,0.0,6.0,7.875,6.0,0.0,0,Tuesday,1,3,1,0,0,Kalt,0,331.7830019380894
2015-03-25,2,335.007901867692,0.0,6.0,7.875,14.0,5.0,0,Wednesday,2,3,1,0,0,Kalt,0,337.7867145940264
